step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility
193,1.9400000000000015,11.3,0.0,0.0,0.0,0.0,2.0,0.0,True,11.3,0.0,0,0,0.0,0.0,100.0,0.0
194,1.9500000000000015,11.3,0.0,0.0,0.0,0.0,2.0,0.0,True,11.3,0.0,0,0,0.0,0.0,100.0,0.0
195,1.9600000000000015,11.350000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.350000000000001,0.0,0,0,0.0,0.0,100.0,0.0
196,1.9700000000000015,11.400000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.400000000000002,0.0,0,0,0.0,0.0,100.0,0.0
197,1.9800000000000015,11.450000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.450000000000001,0.0,0,0,0.0,0.0,100.0,0.0
198,1.9900000000000015,11.512500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.512500000000001,0.0,0,0,0.0,0.0,100.0,0.0
199,2.0000000000000013,11.537500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.537500000000001,0.0,0,0,0.0,0.0,100.0,0.0
200,2.010000000000001,11.587500000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.587500000000002,0.0,0,0,0.0,0.0,100.0,0.0
201,2.020000000000001,11.637500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.637500000000001,0.0,0,0,0.0,0.0,100.0,0.0
202,2.0300000000000007,11.687500000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.687500000000002,0.0,0,0,0.0,0.0,100.0,0.0
203,2.0400000000000005,11.7375,0.0,0.0,0.0,0.0,2.0,0.0,True,11.7375,0.0,0,0,0.0,0.0,100.0,0.0
204,2.0500000000000003,11.775000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.775000000000002,0.0,0,0,0.0,0.0,100.0,0.0
205,2.06,11.837500000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
206,2.07,11.837500000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,11.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
207,2.0799999999999996,11.887500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,11.887500000000001,0.0,0,0,0.0,0.0,100.0,0.0
208,2.0899999999999994,12.012500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,12.012500000000001,0.0,0,0,0.0,0.0,100.0,0.0
209,2.099999999999999,12.100000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,12.100000000000001,0.0,0,0,0.0,0.0,100.0,0.0
210,2.109999999999999,12.150000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,12.150000000000002,0.0,0,0,0.0,0.0,100.0,0.0
211,2.1199999999999988,12.200000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,12.200000000000003,0.0,0,0,0.0,0.0,100.0,0.0
212,2.1299999999999986,12.250000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,12.250000000000002,0.0,0,0,0.0,0.0,100.0,0.0
213,2.1399999999999983,12.3,0.0,0.0,0.0,0.0,2.0,0.0,True,12.3,0.0,0,0,0.0,0.0,100.0,0.0
214,2.149999999999998,12.325000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,12.325000000000001,0.0,0,0,0.0,0.0,100.0,0.0
215,2.159999999999998,12.350000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,12.350000000000001,0.0,0,0,0.0,0.0,100.0,0.0
216,2.1699999999999977,12.375000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,12.375000000000002,0.0,0,0,0.0,0.0,100.0,0.0
217,2.1799999999999975,12.425000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,12.425000000000002,0.0,0,0,0.0,0.0,100.0,0.0
218,2.1899999999999973,12.450000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,12.450000000000003,0.0,0,0,0.0,0.0,100.0,0.0
219,2.199999999999997,12.475000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,12.475000000000001,0.0,0,0,0.0,0.0,100.0,0.0
220,2.209999999999997,12.500000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,12.500000000000002,0.0,0,0,0.0,0.0,100.0,0.0
221,2.2199999999999966,12.5875,0.0,0.0,0.0,0.0,2.0,0.0,True,12.5875,0.0,0,0,0.0,0.0,100.0,0.0
222,2.2299999999999964,13.025000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.025000000000002,0.0,0,0,0.0,0.0,100.0,0.0
223,2.239999999999996,13.050000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.050000000000002,0.0,0,0,0.0,0.0,100.0,0.0
224,2.249999999999996,13.100000000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.100000000000001,0.0,0,0,0.0,0.0,100.0,0.0
225,2.259999999999996,13.150000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.150000000000002,0.0,0,0,0.0,0.0,100.0,0.0
226,2.2699999999999956,13.150000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.150000000000002,0.0,0,0,0.0,0.0,100.0,0.0
227,2.2799999999999954,13.237500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.237500000000002,0.0,0,0,0.0,0.0,100.0,0.0
228,2.289999999999995,13.287500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.287500000000001,0.0,0,0,0.0,0.0,100.0,0.0
229,2.299999999999995,13.412500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.412500000000001,0.0,0,0,0.0,0.0,100.0,0.0
230,2.3099999999999947,13.437500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.437500000000002,0.0,0,0,0.0,0.0,100.0,0.0
231,2.3199999999999945,13.437500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.437500000000002,0.0,0,0,0.0,0.0,100.0,0.0
232,2.3299999999999943,13.387500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,13.387500000000003,0.0,0,0,0.0,0.0,100.0,0.0
233,2.339999999999994,13.412500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.412500000000001,0.0,0,0,0.0,0.0,100.0,0.0
234,2.349999999999994,13.5,0.0,0.0,0.0,0.0,3.0,0.0,True,13.5,0.0,0,0,0.0,0.0,100.0,0.0
235,2.3599999999999937,13.525,0.0,0.0,0.0,0.0,3.0,0.0,True,13.525,0.0,0,0,0.0,0.0,100.0,0.0
236,2.3699999999999934,13.55,0.0,0.0,0.0,0.0,3.0,0.0,True,13.55,0.0,0,0,0.0,0.0,100.0,0.0
237,2.3799999999999932,13.600000000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.600000000000001,0.0,0,0,0.0,0.0,100.0,0.0
238,2.389999999999993,13.650000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.650000000000002,0.0,0,0,0.0,0.0,100.0,0.0
239,2.399999999999993,13.7375,0.0,0.0,0.0,0.0,3.0,0.0,True,13.7375,0.0,0,0,0.0,0.0,100.0,0.0
240,2.4099999999999926,13.787500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,13.787500000000001,0.0,0,0,0.0,0.0,100.0,0.0
241,2.4199999999999924,13.837500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,13.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
242,2.429999999999992,14.062500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.062500000000002,0.0,0,0,0.0,0.0,100.0,0.0
243,2.439999999999992,14.062500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.062500000000002,0.0,0,0,0.0,0.0,100.0,0.0
244,2.4499999999999917,14.062500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.062500000000002,0.0,0,0,0.0,0.0,100.0,0.0
245,2.4599999999999915,14.037500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,14.037500000000001,0.0,0,0,0.0,0.0,100.0,0.0
246,2.4699999999999913,14.062500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.062500000000002,0.0,0,0,0.0,0.0,100.0,0.0
247,2.479999999999991,14.212500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.212500000000002,0.0,0,0,0.0,0.0,100.0,0.0
248,2.489999999999991,14.337500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.337500000000002,0.0,0,0,0.0,0.0,100.0,0.0
249,2.4999999999999907,14.387500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,14.387500000000001,0.0,0,0,0.0,0.0,100.0,0.0
250,2.5099999999999905,14.537500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,14.537500000000001,0.0,0,0,0.0,0.0,100.0,0.0
251,2.5199999999999902,14.562500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.562500000000002,0.0,0,0,0.0,0.0,100.0,0.0
252,2.52999999999999,14.650000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.650000000000002,0.0,0,0,0.0,0.0,100.0,0.0
253,2.53999999999999,14.775000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.775000000000002,0.0,0,0,0.0,0.0,100.0,0.0
254,2.5499999999999896,14.775000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,14.775000000000002,0.0,0,0,0.0,0.0,100.0,0.0
255,2.5599999999999894,14.825000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,14.825000000000003,0.0,0,0,0.0,0.0,100.0,0.0
256,2.569999999999989,14.850000000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,14.850000000000001,0.0,0,0,0.0,0.0,100.0,0.0
257,2.579999999999989,15.087500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,15.087500000000002,0.0,0,0,0.0,0.0,100.0,0.0
258,2.5899999999999888,15.137500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,15.137500000000003,0.0,0,0,0.0,0.0,100.0,0.0
259,2.5999999999999885,15.1125,0.0,0.0,0.0,0.0,3.0,0.0,True,15.1125,0.0,0,0,0.0,0.0,100.0,0.0
260,2.6099999999999883,15.187500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,15.187500000000002,0.0,0,0,0.0,0.0,100.0,0.0
261,2.619999999999988,15.562500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,15.562500000000002,0.0,0,0,0.0,0.0,100.0,0.0
262,2.629999999999988,15.787500000000001,0.0,0.0,0.0,0.0,3.0,0.0,True,15.787500000000001,0.0,0,0,0.0,0.0,100.0,0.0
263,2.6399999999999877,15.837500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,15.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
264,2.6499999999999875,16.1,0.0,0.0,0.0,0.0,3.0,0.0,True,16.1,0.0,0,0,0.0,0.0,100.0,0.0
265,2.6599999999999873,16.05,0.0,0.0,0.0,0.0,3.0,0.0,True,16.05,0.0,0,0,0.0,0.0,100.0,0.0
266,2.669999999999987,16.1125,0.0,0.0,0.0,0.0,3.0,0.0,True,16.1125,0.0,0,0,0.0,0.0,100.0,0.0
267,2.679999999999987,16.137500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.137500000000003,0.0,0,0,0.0,0.0,100.0,0.0
268,2.6899999999999866,16.1875,0.0,0.0,0.0,0.0,3.0,0.0,True,16.1875,0.0,0,0,0.0,0.0,100.0,0.0
269,2.6999999999999864,16.2125,0.0,0.0,0.0,0.0,3.0,0.0,True,16.2125,0.0,0,0,0.0,0.0,100.0,0.0
270,2.709999999999986,16.262500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.262500000000003,0.0,0,0,0.0,0.0,100.0,0.0
271,2.719999999999986,16.35,0.0,0.0,0.0,0.0,3.0,0.0,True,16.35,0.0,0,0,0.0,0.0,100.0,0.0
272,2.7299999999999858,16.4375,0.0,0.0,0.0,0.0,3.0,0.0,True,16.4375,0.0,0,0,0.0,0.0,100.0,0.0
273,2.7399999999999856,16.400000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,16.400000000000002,0.0,0,0,0.0,0.0,100.0,0.0
274,2.7499999999999853,16.450000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.450000000000003,0.0,0,0,0.0,0.0,100.0,0.0
275,2.759999999999985,16.6,0.0,0.0,0.0,0.0,3.0,0.0,True,16.6,0.0,0,0,0.0,0.0,100.0,0.0
276,2.769999999999985,16.75,0.0,0.0,0.0,0.0,3.0,0.0,True,16.75,0.0,0,0,0.0,0.0,100.0,0.0
277,2.7799999999999847,16.725,0.0,0.0,0.0,0.0,3.0,0.0,True,16.725,0.0,0,0,0.0,0.0,100.0,0.0
278,2.7899999999999845,16.825000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.825000000000003,0.0,0,0,0.0,0.0,100.0,0.0
279,2.7999999999999843,16.825000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.825000000000003,0.0,0,0,0.0,0.0,100.0,0.0
280,2.809999999999984,16.825000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.825000000000003,0.0,0,0,0.0,0.0,100.0,0.0
281,2.819999999999984,16.950000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.950000000000003,0.0,0,0,0.0,0.0,100.0,0.0
282,2.8299999999999836,16.950000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,16.950000000000003,0.0,0,0,0.0,0.0,100.0,0.0
283,2.8399999999999834,16.975,0.0,0.0,0.0,0.0,3.0,0.0,True,16.975,0.0,0,0,0.0,0.0,100.0,0.0
284,2.849999999999983,17.0125,0.0,0.0,0.0,0.0,3.0,0.0,True,17.0125,0.0,0,0,0.0,0.0,100.0,0.0
285,2.859999999999983,17.25,0.0,0.0,0.0,0.0,3.0,0.0,True,17.25,0.0,0,0,0.0,0.0,100.0,0.0
286,2.869999999999983,17.225,0.0,0.0,0.0,0.0,3.0,0.0,True,17.225,0.0,0,0,0.0,0.0,100.0,0.0
287,2.8799999999999826,17.275,0.0,0.0,0.0,0.0,3.0,0.0,True,17.275,0.0,0,0,0.0,0.0,100.0,0.0
288,2.8899999999999824,17.275,0.0,0.0,0.0,0.0,3.0,0.0,True,17.275,0.0,0,0,0.0,0.0,100.0,0.0
289,2.899999999999982,17.3375,0.0,0.0,0.0,0.0,3.0,0.0,True,17.3375,0.0,0,0,0.0,0.0,100.0,0.0
290,2.909999999999982,17.3375,0.0,0.0,0.0,0.0,3.0,0.0,True,17.3375,0.0,0,0,0.0,0.0,100.0,0.0
291,2.9199999999999817,17.3375,0.0,0.0,0.0,0.0,3.0,0.0,True,17.3375,0.0,0,0,0.0,0.0,100.0,0.0
292,2.9299999999999815,17.387500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.387500000000003,0.0,0,0,0.0,0.0,100.0,0.0
293,2.9399999999999813,17.4625,0.0,0.0,0.0,0.0,3.0,0.0,True,17.4625,0.0,0,0,0.0,0.0,100.0,0.0
294,2.949999999999981,17.45,0.0,0.0,0.0,0.0,3.0,0.0,True,17.45,0.0,0,0,0.0,0.0,100.0,0.0
295,2.959999999999981,17.450000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.450000000000003,0.0,0,0,0.0,0.0,100.0,0.0
296,2.9699999999999807,17.4125,0.0,0.0,0.0,0.0,3.0,0.0,True,17.4125,0.0,0,0,0.0,0.0,100.0,0.0
297,2.9799999999999804,17.475,0.0,0.0,0.0,0.0,3.0,0.0,True,17.475,0.0,0,0,0.0,0.0,100.0,0.0
298,2.9899999999999802,17.55,0.0,0.0,0.0,0.0,3.0,0.0,True,17.55,0.0,0,0,0.0,0.0,100.0,0.0
299,2.99999999999998,17.6,0.0,0.0,0.0,0.0,3.0,0.0,True,17.6,0.0,0,0,0.0,0.0,100.0,0.0
300,3.00999999999998,17.65,0.0,0.0,0.0,0.0,3.0,0.0,True,17.65,0.0,0,0,0.0,0.0,100.0,0.0
301,3.0199999999999796,17.7125,0.0,0.0,0.0,0.0,3.0,0.0,True,17.7125,0.0,0,0,0.0,0.0,100.0,0.0
302,3.0299999999999794,17.887500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.887500000000003,0.0,0,0,0.0,0.0,100.0,0.0
303,3.039999999999979,17.887500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.887500000000003,0.0,0,0,0.0,0.0,100.0,0.0
304,3.049999999999979,17.887500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.887500000000003,0.0,0,0,0.0,0.0,100.0,0.0
305,3.0599999999999787,17.887500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,17.887500000000003,0.0,0,0,0.0,0.0,100.0,0.0
306,3.0699999999999785,17.9875,0.0,0.0,0.0,0.0,3.0,0.0,True,17.9875,0.0,0,0,0.0,0.0,100.0,0.0
307,3.0799999999999783,18.05,0.0,0.0,0.0,0.0,3.0,0.0,True,18.05,0.0,0,0,0.0,0.0,100.0,0.0
308,3.089999999999978,18.1125,0.0,0.0,0.0,0.0,3.0,0.0,True,18.1125,0.0,0,0,0.0,0.0,100.0,0.0
309,3.099999999999978,18.175,0.0,0.0,0.0,0.0,3.0,0.0,True,18.175,0.0,0,0,0.0,0.0,100.0,0.0
310,3.1099999999999777,18.15,0.0,0.0,0.0,0.0,3.0,0.0,True,18.15,0.0,0,0,0.0,0.0,100.0,0.0
311,3.1199999999999775,18.175,0.0,0.0,0.0,0.0,3.0,0.0,True,18.175,0.0,0,0,0.0,0.0,100.0,0.0
312,3.1299999999999772,18.375,0.0,0.0,0.0,0.0,3.0,0.0,True,18.375,0.0,0,0,0.0,0.0,100.0,0.0
313,3.139999999999977,18.55,0.0,0.0,0.0,0.0,3.0,0.0,True,18.55,0.0,0,0,0.0,0.0,100.0,0.0
314,3.149999999999977,18.7875,0.0,0.0,0.0,0.0,3.0,0.0,True,18.7875,0.0,0,0,0.0,0.0,100.0,0.0
315,3.1599999999999766,18.875,0.0,0.0,0.0,0.0,3.0,0.0,True,18.875,0.0,0,0,0.0,0.0,100.0,0.0
316,3.1699999999999764,18.825,0.0,0.0,0.0,0.0,3.0,0.0,True,18.825,0.0,0,0,0.0,0.0,100.0,0.0
317,3.179999999999976,18.887500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,18.887500000000003,0.0,0,0,0.0,0.0,100.0,0.0
318,3.189999999999976,18.9375,0.0,0.0,0.0,0.0,3.0,0.0,True,18.9375,0.0,0,0,0.0,0.0,100.0,0.0
319,3.1999999999999758,18.9625,0.0,0.0,0.0,0.0,3.0,0.0,True,18.9625,0.0,0,0,0.0,0.0,100.0,0.0
320,3.2099999999999755,18.9125,0.0,0.0,0.0,0.0,3.0,0.0,True,18.9125,0.0,0,0,0.0,0.0,100.0,0.0
321,3.2199999999999753,19.0,0.0,0.0,0.0,0.0,3.0,0.0,True,19.0,0.0,0,0,0.0,0.0,100.0,0.0
322,3.229999999999975,18.95,0.0,0.0,0.0,0.0,3.0,0.0,True,18.95,0.0,0,0,0.0,0.0,100.0,0.0
323,3.239999999999975,19.175,0.0,0.0,0.0,0.0,3.0,0.0,True,19.175,0.0,0,0,0.0,0.0,100.0,0.0
324,3.2499999999999747,19.225,0.0,0.0,0.0,0.0,3.0,0.0,True,19.225,0.0,0,0,0.0,0.0,100.0,0.0
325,3.2599999999999745,19.200000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,19.200000000000003,0.0,0,0,0.0,0.0,100.0,0.0
326,3.2699999999999743,19.200000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,19.200000000000003,0.0,0,0,0.0,0.0,100.0,0.0
327,3.279999999999974,19.6125,0.0,0.0,0.0,0.0,3.0,0.0,True,19.6125,0.0,0,0,0.0,0.0,100.0,0.0
328,3.289999999999974,19.6375,0.0,0.0,0.0,0.0,3.0,0.0,True,19.6375,0.0,0,0,0.0,0.0,100.0,0.0
329,3.2999999999999736,19.675,0.0,0.0,0.0,0.0,3.0,0.0,True,19.675,0.0,0,0,0.0,0.0,100.0,0.0
330,3.3099999999999734,19.9125,0.0,0.0,0.0,0.0,3.0,0.0,True,19.9125,0.0,0,0,0.0,0.0,100.0,0.0
331,3.319999999999973,20.0625,0.0,0.0,0.0,0.0,3.0,0.0,True,20.0625,0.0,0,0,0.0,0.0,100.0,0.0
332,3.329999999999973,20.0375,0.0,0.0,0.0,0.0,3.0,0.0,True,20.0375,0.0,0,0,0.0,0.0,100.0,0.0
333,3.3399999999999728,20.1625,0.0,0.0,0.0,0.0,3.0,0.0,True,20.1625,0.0,0,0,0.0,0.0,100.0,0.0
334,3.3499999999999726,20.1875,0.0,0.0,0.0,0.0,3.0,0.0,True,20.1875,0.0,0,0,0.0,0.0,100.0,0.0
335,3.3599999999999723,20.4375,0.0,0.0,0.0,0.0,3.0,0.0,True,20.4375,0.0,0,0,0.0,0.0,100.0,0.0
336,3.369999999999972,20.425,0.0,0.0,0.0,0.0,3.0,0.0,True,20.425,0.0,0,0,0.0,0.0,100.0,0.0
337,3.379999999999972,20.400000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,20.400000000000002,0.0,0,0,0.0,0.0,100.0,0.0
338,3.3899999999999717,20.450000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,20.450000000000003,0.0,0,0,0.0,0.0,100.0,0.0
339,3.3999999999999715,20.6,0.0,0.0,0.0,0.0,3.0,0.0,True,20.6,0.0,0,0,0.0,0.0,100.0,0.0
340,3.4099999999999713,20.5375,0.0,0.0,0.0,0.0,3.0,0.0,True,20.5375,0.0,0,0,0.0,0.0,100.0,0.0
341,3.419999999999971,20.7875,0.0,0.0,0.0,0.0,3.0,0.0,True,20.7875,0.0,0,0,0.0,0.0,100.0,0.0
342,3.429999999999971,20.837500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,20.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
343,3.4399999999999706,20.8625,0.0,0.0,0.0,0.0,3.0,0.0,True,20.8625,0.0,0,0,0.0,0.0,100.0,0.0
344,3.4499999999999704,20.8625,0.0,0.0,0.0,0.0,3.0,0.0,True,20.8625,0.0,0,0,0.0,0.0,100.0,0.0
345,3.45999999999997,20.9125,0.0,0.0,0.0,0.0,3.0,0.0,True,20.9125,0.0,0,0,0.0,0.0,100.0,0.0
346,3.46999999999997,21.0375,0.0,0.0,0.0,0.0,3.0,0.0,True,21.0375,0.0,0,0,0.0,0.0,100.0,0.0
347,3.47999999999997,21.0375,0.0,0.0,0.0,0.0,3.0,0.0,True,21.0375,0.0,0,0,0.0,0.0,100.0,0.0
348,3.4899999999999696,21.0875,0.0,0.0,0.0,0.0,3.0,0.0,True,21.0875,0.0,0,0,0.0,0.0,100.0,0.0
349,3.4999999999999694,21.0875,0.0,0.0,0.0,0.0,3.0,0.0,True,21.0875,0.0,0,0,0.0,0.0,100.0,0.0
350,3.509999999999969,21.175,0.0,0.0,0.0,0.0,3.0,0.0,True,21.175,0.0,0,0,0.0,0.0,100.0,0.0
351,3.519999999999969,21.2375,0.0,0.0,0.0,0.0,3.0,0.0,True,21.2375,0.0,0,0,0.0,0.0,100.0,0.0
352,3.5299999999999687,21.3625,0.0,0.0,0.0,0.0,3.0,0.0,True,21.3625,0.0,0,0,0.0,0.0,100.0,0.0
353,3.5399999999999685,21.387500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,21.387500000000003,0.0,0,0,0.0,0.0,100.0,0.0
354,3.5499999999999683,21.4,0.0,0.0,0.0,0.0,3.0,0.0,True,21.4,0.0,0,0,0.0,0.0,100.0,0.0
355,3.559999999999968,21.525,0.0,0.0,0.0,0.0,3.0,0.0,True,21.525,0.0,0,0,0.0,0.0,100.0,0.0
356,3.569999999999968,21.55,0.0,0.0,0.0,0.0,3.0,0.0,True,21.55,0.0,0,0,0.0,0.0,100.0,0.0
357,3.5799999999999677,21.700000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,21.700000000000003,0.0,0,0,0.0,0.0,100.0,0.0
358,3.5899999999999674,21.762500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,21.762500000000003,0.0,0,0,0.0,0.0,100.0,0.0
359,3.5999999999999672,21.837500000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,21.837500000000002,0.0,0,0,0.0,0.0,100.0,0.0
360,3.609999999999967,21.7875,0.0,0.0,0.0,0.0,3.0,0.0,True,21.7875,0.0,0,0,0.0,0.0,100.0,0.0
361,3.619999999999967,21.85,0.0,0.0,0.0,0.0,3.0,0.0,True,21.85,0.0,0,0,0.0,0.0,100.0,0.0
362,3.6299999999999666,22.0875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.0875,0.0,0,0,0.0,0.0,100.0,0.0
363,3.6399999999999664,22.175000000000004,0.0,0.0,0.0,0.0,3.0,0.0,True,22.175000000000004,0.0,0,0,0.0,0.0,100.0,0.0
364,3.649999999999966,22.225,0.0,0.0,0.0,0.0,3.0,0.0,True,22.225,0.0,0,0,0.0,0.0,100.0,0.0
365,3.659999999999966,22.25,0.0,0.0,0.0,0.0,3.0,0.0,True,22.25,0.0,0,0,0.0,0.0,100.0,0.0
366,3.6699999999999657,22.2625,0.0,0.0,0.0,0.0,3.0,0.0,True,22.2625,0.0,0,0,0.0,0.0,100.0,0.0
367,3.6799999999999655,22.3625,0.0,0.0,0.0,0.0,3.0,0.0,True,22.3625,0.0,0,0,0.0,0.0,100.0,0.0
368,3.6899999999999653,22.4125,0.0,0.0,0.0,0.0,3.0,0.0,True,22.4125,0.0,0,0,0.0,0.0,100.0,0.0
369,3.699999999999965,22.1875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.1875,0.0,1,1,1.0,0.0,100.0,1.0
370,3.709999999999965,22.2875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.2875,0.0,1,1,1.0,0.0,99.8840204261182,1.0
371,3.7199999999999647,22.25,0.0,0.0,0.0,0.0,3.0,0.0,True,22.25,0.0,1,1,1.0,0.0,99.79892575010366,1.0
372,3.7299999999999645,22.275000000000002,0.0,0.0,0.0,0.0,3.0,0.0,True,22.275000000000002,0.0,1,1,1.0,0.0,99.66556656949663,1.0
373,3.7399999999999642,22.2875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.2875,0.0,1,1,1.0,0.0,99.59524209924301,1.0
374,3.749999999999964,22.3125,0.0,0.0,0.0,0.0,3.0,0.0,True,22.3125,0.0,1,1,1.0,0.0,99.56409334774841,1.0
375,3.759999999999964,22.2875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.2875,0.0,1,1,1.0,0.0,99.66280856950952,1.0
376,3.7699999999999636,22.4875,0.0,0.0,0.0,0.0,3.0,0.0,True,22.4875,0.0,1,1,1.0,0.0,99.76950537174432,1.0
377,3.7799999999999634,22.325,0.0,0.0,0.0,0.0,3.0,0.0,True,22.325,0.0,1,1,1.0,0.0,99.75958058504825,1.0
378,3.789999999999963,22.3,0.0,0.0,0.0,0.0,3.0,0.0,True,22.3,0.0,1,1,1.0,0.0,99.63135216154456,1.0
379,3.799999999999963,22.325000000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,22.325000000000003,0.0,1,1,1.0,0.0,99.72534447231642,1.0
380,3.8099999999999627,22.375,0.0,0.0,0.0,0.0,3.0,0.0,True,22.375,0.0,1,1,1.0,0.0,99.74459326909783,1.0
381,3.8199999999999625,22.35,0.0,0.0,0.0,0.0,3.0,0.0,True,22.35,0.0,1,1,1.0,0.0,99.54991545866511,1.0
382,3.8299999999999623,22.387500000000003,0.0,0.0,0.0,0.0,3.0,0.0,True,22.387500000000003,0.0,1,1,1.0,0.0,99.56411245121946,1.0
