Price,Close,High,Low,Open,Volume
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI
Date,,,,,
2010-04-09,10997.349609375,11000.98046875,10926.919921875,10926.919921875,150660000
2010-04-12,11005.9697265625,11029.76953125,10992.2099609375,10996.75,153960000
2010-04-13,11019.419921875,11038.919921875,10947.76953125,11006.7197265625,183950000
2010-04-14,11123.1103515625,11125.2197265625,11020.6298828125,11020.7001953125,223920000
2010-04-15,11144.5703125,11154.5498046875,11096.2001953125,11122.9599609375,203720000
2010-04-16,11018.66015625,11153.7900390625,10973.919921875,11143.66015625,373950000
2010-04-19,11092.0498046875,11095.2998046875,10977.849609375,11018.3603515625,214850000
2010-04-20,11117.0595703125,11146.080078125,11081.4697265625,11093.1103515625,175170000
2010-04-21,11124.919921875,11153.7197265625,11071.33984375,11116.91015625,188880000
2010-04-22,11134.2900390625,11149.8603515625,11016.400390625,11119.7802734375,214700000
2010-04-23,11204.2802734375,11205.6396484375,11105.650390625,11132.1796875,207380000
2010-04-26,11205.0302734375,11258.009765625,11187.650390625,11205.1103515625,191920000
2010-04-27,10991.990234375,11218.8603515625,10973.169921875,11203.669921875,263400000
2010-04-28,11045.26953125,11078.51953125,10965.3798828125,10988.8701171875,236760000
2010-04-29,11167.3203125,11197.3203125,11041.6396484375,11045.6396484375,194310000
2010-04-30,11008.6103515625,11197.9296875,10999.6904296875,11168.23046875,255130000
2010-05-03,11151.830078125,11177.669921875,11009.599609375,11009.599609375,178080000
2010-05-04,10926.76953125,11149.48046875,10869.25,11149.48046875,242100000
2010-05-05,10866.830078125,10946.7900390625,10814.83984375,10918.400390625,218830000
2010-05-06,10520.3203125,10879.759765625,9869.6201171875,10868.1201171875,459890000
2010-05-07,10380.4296875,10579.1201171875,10241.23046875,10519.419921875,428730000
2010-05-10,10785.1396484375,10835.169921875,10386.0302734375,10386.1796875,313350000
2010-05-11,10748.259765625,10874.5400390625,10685.3798828125,10780.0,223950000
2010-05-12,10896.91015625,10909.080078125,10742.150390625,10742.150390625,196630000
2010-05-13,10782.9501953125,10920.26953125,10771.6904296875,10896.6103515625,201480000
2010-05-14,10620.16015625,10780.75,10537.25,10780.6796875,256500000
2010-05-17,10625.830078125,10660.9697265625,10436.0595703125,10616.98046875,221910000
2010-05-18,10510.9501953125,10718.8603515625,10482.2001953125,10625.4501953125,246370000
2010-05-19,10444.3701171875,10522.51953125,10324.66015625,10505.7001953125,266340000
2010-05-20,10068.009765625,10440.2099609375,10065.3603515625,10440.2099609375,360350000
2010-05-21,10193.3896484375,10198.5302734375,9918.8203125,10063.9296875,438220000
2010-05-24,10066.5703125,10196.41015625,10052.669921875,10193.4599609375,211430000
2010-05-25,10043.75,10061.66015625,9774.48046875,10061.4296875,316960000
2010-05-26,9974.4501953125,10179.0302734375,9952.6796875,10045.1103515625,316080000
2010-05-27,10258.990234375,10264.2001953125,9971.73046875,9971.73046875,264770000
2010-05-28,10136.6298828125,10258.0,10095.900390625,10258.0,243720000
2010-06-01,10024.01953125,10218.330078125,10013.900390625,10133.9404296875,221900000
2010-06-02,10249.5400390625,10254.2197265625,10025.6103515625,10025.6103515625,200850000
2010-06-03,10255.2802734375,10315.2099609375,10175.01953125,10250.669921875,176870000
2010-06-04,9931.9697265625,10249.6904296875,9889.8798828125,10249.6103515625,256600000
2010-06-07,9816.490234375,9982.3798828125,9810.2998046875,9931.75,222940000
2010-06-08,9939.98046875,9953.66015625,9757.5498046875,9812.9404296875,259680000
2010-06-09,9899.25,10065.1396484375,9867.73046875,9941.5703125,222680000
2010-06-10,10172.5302734375,10185.830078125,9901.669921875,9901.669921875,221730000
2010-06-11,10211.0703125,10215.98046875,10082.7099609375,10166.7802734375,187890000
2010-06-14,10190.8896484375,10328.669921875,10186.2099609375,10211.830078125,177920000
2010-06-15,10404.76953125,10408.3203125,10192.400390625,10192.400390625,203170000
2010-06-16,10409.4599609375,10429.0302734375,10332.599609375,10404.240234375,165700000
2010-06-17,10434.169921875,10441.2001953125,10319.2197265625,10409.98046875,181070000
2010-06-18,10450.6396484375,10483.4404296875,10424.490234375,10435.0,338010000
2010-06-21,10442.41015625,10594.16015625,10395.5498046875,10452.4599609375,165190000
2010-06-22,10293.51953125,10493.5703125,10283.400390625,10441.9501953125,175750000
2010-06-23,10298.4404296875,10368.0400390625,10227.240234375,10293.2998046875,195100000
2010-06-24,10152.7998046875,10298.0595703125,10128.849609375,10297.080078125,244440000
2010-06-25,10143.8095703125,10202.91015625,10081.080078125,10153.48046875,434500000
2010-06-28,10138.51953125,10201.9296875,10101.41015625,10143.0498046875,164100000
2010-06-29,9870.2998046875,10135.7998046875,9811.919921875,10135.7197265625,290500000
2010-06-30,9774.01953125,9908.919921875,9753.83984375,9868.33984375,235090000
2010-07-01,9732.5302734375,9795.48046875,9621.8896484375,9773.26953125,262820000
2010-07-02,9686.48046875,9770.8701171875,9614.3203125,9732.5302734375,199570000
2010-07-06,9743.6201171875,9858.1298828125,9659.009765625,9686.48046875,261020000
2010-07-07,10018.2802734375,10026.599609375,9736.7001953125,9743.6201171875,219560000
2010-07-08,10138.990234375,10139.8603515625,10019.259765625,10019.259765625,192210000
2010-07-09,10198.0302734375,10201.76953125,10118.41015625,10138.990234375,134810000
2010-07-12,10216.26953125,10220.2802734375,10146.490234375,10199.240234375,131490000
2010-07-13,10363.01953125,10407.8203125,10217.5498046875,10217.5498046875,179040000
2010-07-14,10366.7197265625,10400.099609375,10303.0,10370.9599609375,208530000
2010-07-15,10359.3095703125,10379.740234375,10240.48046875,10367.099609375,210000000
2010-07-16,10097.900390625,10356.2001953125,10079.580078125,10356.2001953125,335060000
2010-07-19,10154.4296875,10187.2802734375,10073.6796875,10098.1201171875,176970000
2010-07-20,10229.9599609375,10236.400390625,10007.759765625,10151.48046875,194410000
2010-07-21,10120.5302734375,10265.5400390625,10065.5,10226.01953125,203900000
2010-07-22,10322.2998046875,10363.240234375,10121.8095703125,10121.8095703125,202220000
2010-07-23,10424.6201171875,10441.9501953125,10287.48046875,10321.16015625,200000000
2010-07-26,10525.4296875,10526.7900390625,10414.400390625,10424.169921875,178820000
2010-07-27,10537.6904296875,10578.330078125,10494.8603515625,10525.2802734375,180550000
2010-07-28,10497.8798828125,10548.51953125,10463.2197265625,10537.009765625,162070000
2010-07-29,10467.16015625,10584.990234375,10387.3896484375,10498.9404296875,202110000
2010-07-30,10465.9404296875,10507.1904296875,10347.5,10465.1904296875,208160000
2010-08-02,10674.3798828125,10692.2001953125,10468.58984375,10468.8203125,167640000
2010-08-03,10636.3798828125,10676.9501953125,10600.9599609375,10673.919921875,164880000
2010-08-04,10680.4296875,10702.990234375,10627.5302734375,10630.2001953125,173360000
2010-08-05,10674.98046875,10679.75,10612.849609375,10679.669921875,139610000
2010-08-06,10653.5595703125,10668.7001953125,10515.3701171875,10668.5498046875,154870000
2010-08-09,10698.75,10719.9404296875,10649.400390625,10654.6201171875,166330000
2010-08-10,10644.25,10700.7099609375,10551.6201171875,10696.6298828125,203490000
2010-08-11,10378.830078125,10631.900390625,10367.330078125,10631.8203125,219330000
2010-08-12,10319.9501953125,10361.650390625,10268.7099609375,10361.580078125,221030000
2010-08-13,10303.150390625,10354.919921875,10285.4404296875,10320.330078125,151620000
2010-08-16,10302.009765625,10333.1201171875,10209.5302734375,10303.0703125,146040000
2010-08-17,10405.849609375,10480.4404296875,10297.4697265625,10297.6298828125,191340000
2010-08-18,10415.5400390625,10472.2998046875,10330.01953125,10398.58984375,168560000
2010-08-19,10271.2099609375,10411.150390625,10216.1904296875,10411.150390625,227740000
2010-08-20,10213.6201171875,10270.98046875,10147.240234375,10270.98046875,251150000
2010-08-23,10174.41015625,10304.7001953125,10170.2900390625,10215.509765625,173000000
2010-08-24,10040.4501953125,10173.0498046875,9991.1796875,10173.0498046875,223680000
2010-08-25,10060.0595703125,10097.400390625,9937.98046875,10040.150390625,183890000
2010-08-26,9985.8095703125,10104.7099609375,9968.099609375,10059.900390625,176330000
2010-08-27,10150.650390625,10159.8798828125,9936.6201171875,9982.1796875,207760000
2010-08-30,10009.73046875,10150.5703125,10007.6796875,10145.580078125,150480000
2010-08-31,10014.7197265625,10073.3798828125,9941.83984375,10006.419921875,255420000
2010-09-01,10269.4697265625,10279.080078125,10016.009765625,10016.009765625,205710000
2010-09-02,10320.099609375,10320.3701171875,10253.9599609375,10270.080078125,149930000
2010-09-03,10447.9296875,10451.150390625,10321.83984375,10321.919921875,168600000
2010-09-07,10340.6904296875,10446.7998046875,10332.400390625,10446.7998046875,149040000
2010-09-08,10387.009765625,10426.7001953125,10335.6904296875,10338.490234375,166760000
2010-09-09,10415.240234375,10476.6201171875,10386.6298828125,10388.1396484375,163590000
2010-09-10,10462.76953125,10471.2802734375,10403.169921875,10415.009765625,140320000
2010-09-13,10544.1298828125,10567.58984375,10458.599609375,10458.599609375,190720000
2010-09-14,10526.490234375,10588.3203125,10499.7001953125,10544.73046875,192410000
2010-09-15,10572.73046875,10587.7998046875,10480.7802734375,10526.419921875,167420000
2010-09-16,10594.830078125,10603.6904296875,10522.48046875,10571.75,170300000
2010-09-17,10607.849609375,10650.16015625,10567.3603515625,10595.5498046875,367230000
2010-09-20,10753.6201171875,10774.1298828125,10608.080078125,10608.080078125,157120000
2010-09-21,10761.0302734375,10833.3896484375,10717.740234375,10753.3896484375,186740000
2010-09-22,10739.3095703125,10805.3798828125,10708.400390625,10761.1103515625,168590000
2010-09-23,10662.419921875,10761.9404296875,10640.919921875,10738.48046875,156830000
2010-09-24,10860.259765625,10865.7802734375,10664.3095703125,10664.3896484375,179270000
2010-09-27,10812.0400390625,10873.2001953125,10809.6201171875,10860.0302734375,143910000
2010-09-28,10858.1396484375,10886.2099609375,10728.6396484375,10809.169921875,167110000
2010-09-29,10835.2802734375,10869.259765625,10798.8798828125,10857.98046875,158830000
2010-09-30,10788.0498046875,10948.8798828125,10745.4404296875,10836.0400390625,214540000
2010-10-01,10829.6796875,10866.5400390625,10780.6396484375,10789.7197265625,161890000
2010-10-04,10751.26953125,10853.7099609375,10711.1201171875,10828.849609375,160370000
2010-10-05,10944.7197265625,10965.6103515625,10752.6298828125,10752.7802734375,216240000
2010-10-06,10967.650390625,10974.16015625,10918.5703125,10936.7900390625,163440000
2010-10-07,10948.580078125,10998.5302734375,10892.759765625,10968.41015625,141920000
2010-10-08,11006.48046875,11032.169921875,10929.2802734375,10948.5,152280000
2010-10-11,11010.33984375,11030.5,10977.900390625,11006.9296875,114830000
2010-10-12,11020.400390625,11053.2099609375,10913.83984375,11010.7900390625,155150000
2010-10-13,11096.080078125,11155.23046875,11022.0703125,11022.8203125,224920000
2010-10-14,11094.5703125,11112.2001953125,11023.5400390625,11096.990234375,196170000
2010-10-15,11062.7802734375,11141.1904296875,11010.6796875,11096.009765625,319210000
2010-10-18,11143.6904296875,11159.0498046875,11054.759765625,11062.6298828125,190290000
2010-10-19,10978.6201171875,11139.599609375,10917.6201171875,11139.599609375,247640000
2010-10-20,11107.9697265625,11152.8798828125,10970.8896484375,10974.51953125,220140000
2010-10-21,11146.5703125,11213.5400390625,11066.1904296875,11105.240234375,178060000
2010-10-22,11132.5595703125,11159.0498046875,11109.25,11146.41015625,104570000
2010-10-25,11164.0498046875,11247.599609375,11132.33984375,11133.400390625,168110000
2010-10-26,11169.4599609375,11184.8203125,11087.0,11163.1396484375,159040000
2010-10-27,11126.2802734375,11168.400390625,11020.8203125,11168.400390625,167080000
2010-10-28,11113.9501953125,11179.33984375,11052.599609375,11127.33984375,156250000
2010-10-29,11118.490234375,11131.009765625,11075.7998046875,11120.4501953125,189650000
2010-11-01,11124.6201171875,11244.26953125,11062.330078125,11120.2998046875,150130000
2010-11-02,11188.7197265625,11219.51953125,11125.2197265625,11125.2197265625,150390000
2010-11-03,11215.1298828125,11226.6396484375,11097.3701171875,11184.8798828125,177580000
2010-11-04,11434.83984375,11440.3701171875,11216.650390625,11216.650390625,234680000
2010-11-05,11444.080078125,11451.5302734375,11393.51953125,11435.2197265625,211670000
2010-11-08,11406.83984375,11439.6103515625,11362.5302734375,11439.5400390625,143990000
2010-11-09,11346.75,11421.1396484375,11303.1904296875,11403.58984375,161910000
2010-11-10,11357.0400390625,11366.16015625,11255.01953125,11342.8095703125,164170000
2010-11-11,11283.099609375,11326.76953125,11231.2197265625,11326.6904296875,296660000
2010-11-12,11192.580078125,11283.7001953125,11143.83984375,11281.2802734375,217650000
2010-11-15,11201.9697265625,11280.900390625,11189.099609375,11194.01953125,155660000
2010-11-16,11023.5,11194.7001953125,10978.9296875,11194.7001953125,254570000
2010-11-17,11007.8798828125,11042.16015625,10990.8095703125,11017.830078125,160250000
2010-11-18,11181.23046875,11199.6904296875,11010.33984375,11010.490234375,171770000
2010-11-19,11203.5498046875,11206.169921875,11119.240234375,11180.76953125,219400000
2010-11-22,11178.580078125,11206.0498046875,11054.5302734375,11201.66015625,152850000
2010-11-23,11036.3701171875,11180.169921875,10992.169921875,11177.599609375,192820000
2010-11-24,11187.2802734375,11195.990234375,11037.349609375,11037.349609375,138280000
2010-11-26,11091.8701171875,11183.5,11067.169921875,11183.5,68400000
2010-11-29,11052.490234375,11083.8203125,10929.2802734375,11083.75,151530000
2010-11-30,11006.01953125,11062.6298828125,10942.98046875,11049.7197265625,233770000
2010-12-01,11255.7802734375,11276.099609375,11007.23046875,11007.23046875,202520000
2010-12-02,11362.41015625,11373.7998046875,11255.849609375,11255.9296875,212090000
2010-12-03,11382.08984375,11388.8701171875,11318.8203125,11361.8798828125,149440000
2010-12-06,11362.1904296875,11392.080078125,11350.26953125,11381.330078125,122240000
2010-12-07,11359.16015625,11450.8896484375,11354.08984375,11363.849609375,175720000
2010-12-08,11372.48046875,11389.08984375,11327.490234375,11354.4501953125,152510000
2010-12-09,11370.0595703125,11413.349609375,11331.5,11370.4404296875,167970000
2010-12-10,11410.3203125,11413.6904296875,11357.7197265625,11370.0595703125,151820000
2010-12-13,11428.5595703125,11480.0302734375,11405.330078125,11406.16015625,151190000
2010-12-14,11476.5400390625,11514.080078125,11428.9404296875,11429.240234375,149860000
2010-12-15,11457.4697265625,11519.0400390625,11445.669921875,11475.6396484375,189670000
2010-12-16,11499.25,11514.83984375,11421.2998046875,11457.9296875,163040000
2010-12-17,11491.91015625,11503.1796875,11451.0,11499.01953125,358300000
2010-12-20,11478.1298828125,11517.0703125,11442.6796875,11491.2998046875,125360000
2010-12-21,11533.16015625,11549.1201171875,11478.2900390625,11478.3603515625,119420000
2010-12-22,11559.490234375,11566.990234375,11528.080078125,11532.169921875,122040000
2010-12-23,11573.490234375,11580.83984375,11542.6201171875,11559.1103515625,100840000
2010-12-27,11555.0302734375,11573.1904296875,11518.4404296875,11572.8095703125,76820000
2010-12-28,11575.5400390625,11591.1298828125,11541.1396484375,11554.7998046875,114100000
2010-12-29,11585.3798828125,11625.0,11572.66015625,11572.740234375,77800000
2010-12-30,11569.7099609375,11594.3798828125,11551.9296875,11585.3798828125,76820000
2010-12-31,11577.509765625,11597.41015625,11530.3203125,11569.330078125,93330000
2011-01-03,11670.75,11711.4697265625,11577.349609375,11577.4296875,203420000
2011-01-04,11691.1796875,11698.2197265625,11635.740234375,11670.900390625,178630000
2011-01-05,11722.8896484375,11742.6796875,11652.8896484375,11688.6103515625,169990000
2011-01-06,11697.3095703125,11736.740234375,11667.4599609375,11716.9296875,193080000
2011-01-07,11674.759765625,11726.9404296875,11599.6796875,11696.8603515625,188720000
2011-01-10,11637.4501953125,11677.330078125,11573.8701171875,11672.33984375,150340000
2011-01-11,11671.8798828125,11704.1201171875,11635.48046875,11638.509765625,157440000
2011-01-12,11755.4404296875,11782.23046875,11673.6201171875,11673.6201171875,144960000
2011-01-13,11731.900390625,11757.25,11700.5302734375,11753.7001953125,161660000
2011-01-14,11787.3798828125,11794.150390625,11698.830078125,11732.1298828125,200770000
2011-01-18,11837.9296875,11858.7802734375,11777.990234375,11783.8203125,203390000
2011-01-19,11825.2900390625,11861.240234375,11798.4599609375,11834.2099609375,166250000
2011-01-20,11822.7998046875,11845.16015625,11744.76953125,11823.7001953125,180800000
2011-01-21,11871.83984375,11905.48046875,11822.7998046875,11822.9501953125,249480000
2011-01-24,11980.51953125,11982.9404296875,11867.98046875,11873.4296875,184000000
2011-01-25,11977.1904296875,11985.9697265625,11898.740234375,11980.51953125,191950000
2011-01-26,11985.4404296875,12020.51953125,11961.830078125,11978.849609375,168320000
2011-01-27,11989.830078125,12019.5302734375,11971.9296875,11985.3603515625,167770000
2011-01-28,11823.7001953125,12012.419921875,11803.0400390625,11990.3603515625,214170000
2011-01-31,11891.9296875,11891.9296875,11817.8798828125,11824.3896484375,206580000
2011-02-01,12040.16015625,12050.75,11892.5,11892.5,180890000
2011-02-02,12041.9697265625,12057.91015625,12018.509765625,12038.26953125,143440000
2011-02-03,12062.259765625,12080.5400390625,11981.0498046875,12040.6796875,143710000
2011-02-04,12092.150390625,12092.419921875,12025.7802734375,12061.73046875,121780000
2011-02-07,12161.6298828125,12188.759765625,12092.2998046875,12092.3798828125,132960000
2011-02-08,12233.150390625,12238.7900390625,12150.0498046875,12152.7001953125,126650000
2011-02-09,12239.8896484375,12254.23046875,12188.1904296875,12229.2900390625,162910000
2011-02-10,12229.2900390625,12239.66015625,12156.9404296875,12239.66015625,274440000
2011-02-11,12273.259765625,12285.9404296875,12180.48046875,12227.7802734375,184290000
2011-02-14,12268.1904296875,12276.2099609375,12235.91015625,12266.830078125,146350000
2011-02-15,12226.6396484375,12267.66015625,12193.26953125,12266.75,142580000
2011-02-16,12288.169921875,12303.16015625,12219.7900390625,12219.7900390625,146270000
2011-02-17,12318.1396484375,12331.3095703125,12253.240234375,12287.7197265625,130860000
2011-02-18,12391.25,12391.2900390625,12303.23046875,12318.669921875,230040000
2011-02-22,12212.7900390625,12389.8203125,12176.3095703125,12389.740234375,201860000
2011-02-23,12105.7802734375,12221.1201171875,12063.4296875,12211.8095703125,213490000
2011-02-24,12068.5,12129.6201171875,11983.169921875,12104.5595703125,190860000
2011-02-25,12130.4501953125,12151.0302734375,12060.9296875,12060.9296875,147540000
2011-02-28,12226.33984375,12235.0400390625,12130.150390625,12130.4501953125,199560000
2011-03-01,12058.01953125,12261.3798828125,12054.990234375,12226.490234375,183240000
2011-03-02,12066.7998046875,12115.1201171875,12018.6298828125,12057.33984375,147270000
2011-03-03,12258.2001953125,12283.099609375,12068.009765625,12068.009765625,157840000
2011-03-04,12169.8798828125,12271.3701171875,12079.509765625,12258.8798828125,166700000
2011-03-07,12090.0302734375,12243.4404296875,12041.599609375,12171.08984375,176200000
2011-03-08,12214.3798828125,12251.2001953125,12072.2099609375,12085.8701171875,158610000
2011-03-09,12213.08984375,12257.8203125,12156.599609375,12211.16015625,128360000
2011-03-10,11984.6103515625,12211.4296875,11974.3896484375,12211.4296875,180660000
2011-03-11,12044.400390625,12087.009765625,11936.3203125,11976.9599609375,143670000
2011-03-14,11993.16015625,12042.1298828125,11897.3095703125,12042.1298828125,163000000
2011-03-15,11855.419921875,11988.6904296875,11696.25,11988.6904296875,221930000
2011-03-16,11613.2998046875,11856.7001953125,11555.48046875,11854.2001953125,254070000
2011-03-17,11774.58984375,11800.5400390625,11614.8203125,11614.8896484375,182260000
2011-03-18,11858.51953125,11927.08984375,11777.23046875,11777.23046875,355050000
2011-03-21,12036.5302734375,12078.2998046875,11860.1103515625,11860.1103515625,143390000
2011-03-22,12018.6298828125,12050.98046875,12002.849609375,12036.3701171875,115660000
2011-03-23,12086.01953125,12116.1396484375,11972.6103515625,12018.400390625,133940000
2011-03-24,12170.5595703125,12191.1796875,12087.5400390625,12087.5400390625,131610000
2011-03-25,12220.58984375,12259.7900390625,12170.7099609375,12170.7099609375,129790000
2011-03-28,12197.8798828125,12272.919921875,12197.8798828125,12221.1904296875,123070000
2011-03-29,12279.009765625,12285.41015625,12173.509765625,12194.48046875,129030000
2011-03-30,12350.6103515625,12383.4599609375,12280.0703125,12280.0703125,140340000
2011-03-31,12319.73046875,12381.6796875,12319.009765625,12350.759765625,186140000
2011-04-01,12376.7197265625,12419.7099609375,12321.01953125,12321.01953125,147600000
2011-04-04,12400.0302734375,12407.41015625,12369.150390625,12374.599609375,114660000
2011-04-05,12393.900390625,12438.1396484375,12353.33984375,12402.080078125,142340000
2011-04-06,12426.75,12450.9296875,12386.66015625,12386.66015625,182350000
2011-04-07,12409.490234375,12440.5595703125,12328.3603515625,12426.4501953125,158590000
2011-04-08,12380.0498046875,12450.3603515625,12320.7197265625,12409.8701171875,122820000
2011-04-11,12381.1103515625,12444.0,12352.8798828125,12380.4296875,109950000
2011-04-12,12263.580078125,12381.1904296875,12233.0,12381.1904296875,137260000
2011-04-13,12270.990234375,12335.099609375,12224.4501953125,12263.650390625,118950000
2011-04-14,12285.150390625,12305.580078125,12163.8603515625,12270.240234375,140670000
2011-04-15,12341.830078125,12369.26953125,12272.580078125,12285.4501953125,234710000
2011-04-18,12201.58984375,12339.7900390625,12093.8896484375,12339.7099609375,190220000
2011-04-19,12266.75,12275.33984375,12200.2998046875,12201.4404296875,149870000
2011-04-20,12453.5400390625,12475.5302734375,12263.580078125,12266.75,203900000
2011-04-21,12505.990234375,12506.0595703125,12447.5595703125,12453.6201171875,166630000
2011-04-25,12479.8798828125,12506.2197265625,12446.0498046875,12505.990234375,128660000
2011-04-26,12595.3701171875,12613.16015625,12478.1396484375,12480.8603515625,183980000
2011-04-27,12690.9599609375,12708.3701171875,12588.330078125,12592.23046875,160550000
2011-04-28,12763.3095703125,12776.1396484375,12674.5400390625,12689.900390625,148760000
2011-04-29,12810.5400390625,12832.830078125,12751.1298828125,12763.4599609375,378620000
2011-05-02,12807.3603515625,12876.0,12784.6201171875,12810.16015625,150960000
2011-05-03,12807.509765625,12840.66015625,12749.990234375,12806.3798828125,191510000
2011-05-04,12723.580078125,12806.6796875,12673.01953125,12806.2900390625,193720000
2011-05-05,12584.169921875,12724.5595703125,12521.2802734375,12723.650390625,176950000
2011-05-06,12638.740234375,12759.23046875,12579.9296875,12580.759765625,168320000
2011-05-09,12684.6796875,12722.0703125,12620.2001953125,12637.830078125,133940000
2011-05-10,12760.3603515625,12781.0595703125,12681.650390625,12685.1298828125,156000000
2011-05-11,12630.0302734375,12748.2099609375,12577.2099609375,12745.8701171875,200680000
2011-05-12,12695.919921875,12718.580078125,12537.169921875,12629.9599609375,216510000
2011-05-13,12595.75,12714.5,12543.1904296875,12695.650390625,169940000
2011-05-16,12548.3701171875,12642.900390625,12530.8095703125,12594.76953125,192310000
2011-05-17,12479.580078125,12541.330078125,12378.83984375,12541.330078125,192830000
2011-05-18,12560.1796875,12571.150390625,12443.099609375,12471.7802734375,175120000
2011-05-19,12605.3203125,12633.58984375,12533.4599609375,12561.4599609375,158470000
2011-05-20,12512.0400390625,12604.830078125,12485.8603515625,12604.7197265625,174980000
2011-05-23,12381.259765625,12511.3603515625,12331.76953125,12511.3603515625,150720000
2011-05-24,12356.2099609375,12422.5498046875,12350.0400390625,12381.5703125,145920000
2011-05-25,12394.66015625,12440.0302734375,12309.51953125,12355.4501953125,145750000
2011-05-26,12402.759765625,12441.580078125,12317.919921875,12391.6298828125,149070000
2011-05-27,12441.580078125,12483.8095703125,12397.6904296875,12398.0595703125,126030000
2011-05-31,12569.7900390625,12574.2900390625,12443.400390625,12443.400390625,208290000
2011-06-01,12290.1396484375,12569.490234375,12282.419921875,12569.41015625,183020000
2011-06-02,12248.5498046875,12306.7099609375,12190.5400390625,12289.6103515625,156370000
2011-06-03,12151.259765625,12247.8701171875,12104.0302734375,12247.7998046875,157740000
2011-06-06,12089.9599609375,12151.490234375,12070.66015625,12151.1904296875,166600000
2011-06-07,12070.8095703125,12178.8896484375,12066.6103515625,12090.1796875,162610000
2011-06-08,12048.9404296875,12098.3603515625,12024.259765625,12066.26953125,156870000
2011-06-09,12124.3603515625,12183.1201171875,12049.08984375,12049.4697265625,149700000
2011-06-10,11951.91015625,12124.849609375,11937.419921875,12124.169921875,178310000
2011-06-13,11952.9697265625,12011.66015625,11917.7802734375,11945.330078125,153370000
2011-06-14,12076.1103515625,12120.7998046875,11951.3798828125,11951.3798828125,159620000
2011-06-15,11897.26953125,12075.2001953125,11862.5302734375,12075.1201171875,182500000
2011-06-16,11961.51953125,11990.01953125,11875.76953125,11896.1298828125,189500000
2011-06-17,12004.3603515625,12072.8896484375,11962.509765625,11962.66015625,342010000
2011-06-20,12080.3798828125,12099.8701171875,11971.2900390625,12004.2802734375,127250000
2011-06-21,12190.009765625,12217.330078125,12081.1796875,12081.330078125,147570000
2011-06-22,12109.669921875,12207.990234375,12105.849609375,12189.7099609375,125330000
2011-06-23,12050.0,12108.73046875,11874.9404296875,12108.349609375,206760000
2011-06-24,11934.580078125,12057.1904296875,11925.419921875,12049.240234375,279660000
2011-06-27,12043.5595703125,12098.8095703125,11934.0498046875,11934.66015625,177920000
2011-06-28,12188.6904296875,12190.4296875,12042.2802734375,12043.5595703125,135050000
2011-06-29,12261.419921875,12284.3896484375,12175.8603515625,12187.6298828125,158720000
2011-06-30,12414.33984375,12427.08984375,12262.099609375,12262.25,179980000
2011-07-01,12582.76953125,12596.1298828125,12404.080078125,12414.33984375,141870000
2011-07-05,12569.8701171875,12601.7998046875,12540.580078125,12569.8701171875,123000000
2011-07-06,12626.01953125,12643.240234375,12539.2099609375,12562.4697265625,132330000
2011-07-07,12719.490234375,12753.8896484375,12627.23046875,12627.23046875,153740000
2011-07-08,12657.2001953125,12717.900390625,12567.41015625,12717.900390625,131150000
2011-07-11,12505.759765625,12655.83984375,12470.2998046875,12655.6201171875,133250000
2011-07-12,12446.8798828125,12570.580078125,12446.8798828125,12505.5400390625,162640000
2011-07-13,12491.6103515625,12611.0400390625,12447.330078125,12447.330078125,139970000
2011-07-14,12437.1201171875,12581.98046875,12414.41015625,12491.5302734375,140810000
2011-07-15,12479.73046875,12504.8203125,12406.08984375,12437.1201171875,215420000
2011-07-18,12385.16015625,12475.259765625,12296.23046875,12475.1103515625,148950000
2011-07-19,12587.419921875,12607.5595703125,12385.9599609375,12386.0302734375,167550000
2011-07-20,12571.91015625,12603.509765625,12546.5595703125,12583.6796875,140340000
2011-07-21,12724.41015625,12751.4296875,12566.6103515625,12567.0703125,188410000
2011-07-22,12681.16015625,12740.8701171875,12644.1904296875,12724.7099609375,136760000
2011-07-25,12592.7998046875,12679.9501953125,12536.1904296875,12679.7197265625,128760000
2011-07-26,12501.2998046875,12593.400390625,12489.0400390625,12592.1201171875,145140000
2011-07-27,12302.5498046875,12498.650390625,12289.6904296875,12498.419921875,182770000
2011-07-28,12240.1103515625,12384.900390625,12226.830078125,12301.7197265625,148710000
2011-07-29,12143.240234375,12243.0703125,12083.4501953125,12239.3603515625,230910000
2011-08-01,12132.490234375,12282.419921875,11998.080078125,12144.2197265625,182820000
2011-08-02,11866.6201171875,12130.2998046875,11865.5595703125,12129.76953125,207060000
2011-08-03,11896.4404296875,11904.91015625,11700.33984375,11863.740234375,198220000
2011-08-04,11383.6796875,11893.9404296875,11372.1396484375,11893.8603515625,300760000
2011-08-05,11444.6103515625,11555.41015625,11139.0,11383.98046875,406310000
2011-08-08,10809.849609375,11434.08984375,10809.849609375,11433.9296875,479980000
2011-08-09,11239.76953125,11244.009765625,10604.0703125,10810.91015625,431410000
2011-08-10,10719.9404296875,11228.0,10686.490234375,11228.0,396300000
2011-08-11,11143.3095703125,11278.900390625,10729.849609375,10729.849609375,393190000
2011-08-12,11269.01953125,11346.669921875,11142.1796875,11143.4599609375,228030000
2011-08-15,11482.900390625,11484.599609375,11269.849609375,11269.849609375,188120000
2011-08-16,11405.9296875,11488.009765625,11292.6298828125,11480.48046875,187800000
